N,Optimal/Feasible,Time,Risk,Marginal
54,Feasible,21602.42,80,=D55 - D54
55,Feasible,21602.05,88,=D56 - D55
56,Feasible,21601.53,96,=D57 - D56
57,Feasible,21603.53,104,=D58 - D57
58,Feasible,21602.23,112,=D59 - D58
59,Feasible,21602.81,120,=D60 - D59
60,Feasible,21602.06,128,=D61 - D60
61,Feasible,21602.70,136,=D62 - D61
62,Feasible,21602.58,144,=D63 - D62
63,Feasible,21602.89,152,=D64 - D63
64,Feasible,21602.25,160,=D65 - D64
65,Feasible,21601.75,168,=D66 - D65
66,Feasible,21601.64,182,=D67 - D66
67,Feasible,21601.58,196,=D68 - D67
68,Feasible,21602.38,210,=D69 - D68
69,Feasible,21601.78,224,=D70 - D69
70,Feasible,21602.91,238,=D71 - D70
71,Feasible,21602.11,252,=D72 - D71
72,Feasible,21600.81,266,=D73 - D72
73,Feasible,21602.52,280,=D74 - D73
74,Feasible,21607.22,294,=D75 - D74
75,Optimal,1105.48,308,=D76 - D75
76,Optimal,6077.45,322,=D77 - D76
77,Feasible,21607.33,336,=D78 - D77
78,Optimal,2194.33,350,=D79 - D78
79,Optimal,5822.86,364,=D80 - D79
80,Optimal,1000.45,378,=D81 - D80
81,Optimal,1523.45,392,=D82 - D81
82,Optimal,1056.53,406,=D83 - D82
83,Optimal,945.52,420,=D84 - D83
84,Feasible,21605.20,436,=D85 - D84
85,Optimal,5340.81,458,=D86 - D85
86,Feasible,21605.77,480,=D87 - D86
87,Optimal,8967.56,502,=D88 - D87
88,Feasible,21605.09,524,=D89 - D88
89,Optimal,9389.72,546,=D90 - D89
90,Feasible,21608.78,568,=D91 - D90
91,Feasible,21608.14,590,=D92 - D91
92,Feasible,21607.58,612,=D93 - D92
93,Optimal,7461.36,634,=D94 - D93
94,Feasible,21608.66,656,=D95 - D94
95,Optimal,6651.89,678,=D96 - D95
96,Optimal,18505.47,700,=D97 - D96
97,Feasible,21606.19,722,=D98 - D97
98,Optimal,6531.00,744,=D99 - D98
99,Feasible,21603.16,766,=D100 - D99
100,Feasible,21602.97,788,=D101 - D100
101,Optimal,5902.22,810,=D102 - D101
102,Optimal,6847.02,832,=D103 - D102
103,Optimal,5330.55,854,=D104 - D103
104,Optimal,5069.97,878,=D105 - D104
105,Optimal,5590.20,902,=D106 - D105
106,Optimal,4290.05,926,=D107 - D106
107,Optimal,945.83,950,=D108 - D107
108,Optimal,954.13,974,=D109 - D108
109,Optimal,2064.41,998,=D110 - D109
110,Optimal,1625.25,1022,=D111 - D110
111,Optimal,910.61,1046,=D112 - D111
112,Optimal,567.88,1070,=D113 - D112
113,Optimal,297.72,1094,=D114 - D113
114,Optimal,331.25,1118,=D115 - D114
115,Optimal,291.11,1142,=D116 - D115
116,Optimal,286.42,1166,=D117 - D116
117,Optimal,151.95,1190,=D118 - D117
118,Optimal,162.80,1218,=D119 - D118
119,Optimal,137.41,1246,=D120 - D119
120,Optimal,179.98,1278,=D121 - D120
121,Optimal,152.94,1310,=D122 - D121
122,Optimal,126.00,1356,=D123 - D122
123,Optimal,180.88,1402,=D124 - D123
124,Optimal,164.92,1448,=D125 - D124
125,Optimal,145.61,1494,=D126 - D125
126,Optimal,150.70,1540,=D127 - D126
127,Optimal,150.13,1586,=D128 - D127
128,Optimal,177.77,1632,=D129 - D128
129,Optimal,123.61,1678,=D130 - D129
130,Optimal,144.59,1724,=D131 - D130
131,Optimal,136.48,1770,=D132 - D131
132,Optimal,138.73,1816,=D133 - D132
133,Optimal,148.59,1862,=D134 - D133
134,Optimal,116.28,1908,=D135 - D134
135,Optimal,113.34,1954,=D136 - D135
136,Optimal,69.28,2006,=D137 - D136
137,Optimal,80.33,2066,=D138 - D137
138,Optimal,75.09,2126,=D139 - D138
139,Optimal,68.02,2186,=D140 - D139
140,Optimal,74.13,2246,=D141 - D140
141,Optimal,91.36,2306,=D142 - D141
142,Optimal,85.94,2366,=D143 - D142
143,Optimal,79.84,2426,=D144 - D143
144,Optimal,88.27,2486,=D145 - D144
145,Optimal,78.89,2546,=D146 - D145
146,Optimal,72.22,2606,=D147 - D146
147,Optimal,70.80,2666,=D148 - D147
148,Optimal,78.88,2726,=D149 - D148
149,Optimal,64.17,2786,=D150 - D149
150,Optimal,57.19,2846,=D151 - D150
151,Optimal,32.69,2906,=D152 - D151
152,Optimal,37.02,3014,=D153 - D152
153,Optimal,34.28,3146,=D154 - D153
154,Optimal,32.58,3278,=D155 - D154
155,Optimal,33.39,3440,=D156 - D155
156,Optimal,28.72,3602,=D157 - D156
157,Optimal,28.08,3780,=D158 - D157
158,Optimal,28.48,3966,=D159 - D158
159,Optimal,28.81,4158,=D160 - D159
160,Optimal,29.59,4366,=D161 - D160
161,Optimal,28.09,4588,=D162 - D161
162,Optimal,33.23,4824,=D163 - D162
163,Optimal,36.61,5072,=D164 - D163
164,Optimal,35.88,5320,=D165 - D164
165,Optimal,32.39,5568,=D166 - D165
166,Optimal,34.86,5816,=D167 - D166
167,Optimal,30.97,6064,=D168 - D167
168,Optimal,35.81,6312,=D169 - D168
169,Optimal,46.23,6588,=D170 - D169
170,Optimal,52.44,6872,=D171 - D170
171,Optimal,66.97,7156,=D172 - D171
172,Optimal,57.67,7440,=D173 - D172
173,Optimal,51.64,7724,=D174 - D173
174,Optimal,57.08,8014,=D175 - D174
175,Optimal,67.36,8306,=D176 - D175
176,Optimal,61.70,8598,=D177 - D176
177,Optimal,73.11,8890,=D178 - D177
178,Optimal,73.73,9182,=D179 - D178
179,Optimal,67.56,9474,=D180 - D179
180,Optimal,56.42,9766,=D181 - D180
181,Optimal,74.98,10058,=D182 - D181
182,Optimal,53.22,10350,=D183 - D182
183,Optimal,72.41,10642,=D184 - D183
184,Optimal,74.67,10934,=D185 - D184
185,Optimal,67.92,11226,=D186 - D185
186,Optimal,58.58,11518,=D187 - D186
187,Optimal,60.30,11810,=D188 - D187
188,Optimal,72.88,12102,=D189 - D188
189,Optimal,63.20,12394,=D190 - D189
190,Optimal,70.67,12686,=D191 - D190
191,Optimal,53.09,12978,=D192 - D191
192,Optimal,63.91,13270,=D193 - D192
193,Optimal,52.78,13562,=D194 - D193
194,Optimal,50.78,13854,=D195 - D194
195,Optimal,67.44,14146,=D196 - D195
196,Optimal,69.52,14438,=D197 - D196
197,Optimal,65.16,14730,=D198 - D197
198,Optimal,60.70,15022,=D199 - D198
199,Optimal,52.45,15314,=D200 - D199
200,Optimal,56.81,15606,=D201 - D200
201,Optimal,61.25,15898,=D202 - D201
202,Optimal,66.42,16190,=D203 - D202
203,Optimal,57.73,16482,=D204 - D203
204,Optimal,60.47,16780,=D205 - D204
205,Optimal,63.73,17078,=D206 - D205
206,Optimal,58.05,17376,=D207 - D206
207,Optimal,53.27,17682,=D208 - D207
208,Optimal,63.63,18004,=D209 - D208
209,Optimal,57.77,18326,=D210 - D209
210,Optimal,54.83,18648,=D211 - D210
211,Optimal,62.06,18970,=D212 - D211
212,Optimal,61.05,19292,=D213 - D212
213,Optimal,66.86,19614,=D214 - D213
214,Optimal,57.03,19936,=D215 - D214
215,Optimal,65.63,20258,=D216 - D215
216,Optimal,59.19,20580,=D217 - D216
217,Optimal,57.70,20902,=D218 - D217
218,Optimal,57.28,21224,=D219 - D218
219,Optimal,60.80,21546,=D220 - D219
220,Optimal,50.22,21868,=D221 - D220
221,Optimal,51.50,22190,=D222 - D221
222,Optimal,56.92,22512,=D223 - D222
223,Optimal,50.39,22834,=D224 - D223
224,Optimal,62.48,23156,=D225 - D224
225,Optimal,54.61,23478,=D226 - D225
226,Optimal,52.53,23800,=D227 - D226
227,Optimal,53.02,24122,=D228 - D227
228,Optimal,48.77,24444,=D229 - D228
229,Optimal,53.38,24766,=D230 - D229
230,Optimal,44.61,25088,=D231 - D230
231,Optimal,53.23,25410,=D232 - D231
232,Optimal,43.56,25732,=D233 - D232
233,Optimal,43.83,26054,=D234 - D233
234,Optimal,41.86,26376,=D235 - D234
235,Optimal,40.92,26698,=D236 - D235
236,Optimal,39.69,27020,=D237 - D236
237,Optimal,34.16,27344,=D238 - D237
238,Optimal,31.91,27676,=D239 - D238
239,Optimal,31.44,28016,=D240 - D239
240,Optimal,31.58,28356,=D241 - D240
241,Optimal,29.78,28696,=D242 - D241
242,Optimal,28.27,29036,=D243 - D242
243,Optimal,31.27,29376,=D244 - D243
244,Optimal,27.38,29716,=D245 - D244
245,Optimal,27.53,30056,=D246 - D245
246,Optimal,25.95,30396,=D247 - D246
247,Optimal,20.70,30736,=D248 - D247
248,Optimal,25.73,31076,=D249 - D248
249,Optimal,24.19,31416,=D250 - D249
