N,Optimal/Feasible,Time,Risk,Marginal
92,Optimal,33.42,3060,=D93 - D92
93,Optimal,46.52,3240,=D94 - D93
94,Optimal,53.17,3600,=D95 - D94
95,Optimal,51.95,3780,=D96 - D95
96,Optimal,61.95,4140,=D97 - D96
97,Optimal,61.98,4320,=D98 - D97
98,Optimal,54.95,4680,=D99 - D98
99,Optimal,31.17,4860,=D100 - D99
100,Optimal,73.19,5220,=D101 - D100
101,Optimal,64.66,5400,=D102 - D101
102,Optimal,68.27,5760,=D103 - D102
103,Optimal,56.81,5940,=D104 - D103
104,Optimal,64.53,6300,=D105 - D104
105,Optimal,35.11,6480,=D106 - D105
106,Optimal,67.78,6840,=D107 - D106
107,Optimal,31.06,7020,=D108 - D107
108,Optimal,42.39,7380,=D109 - D108
109,Optimal,50.25,7560,=D110 - D109
110,Optimal,35.97,7920,=D111 - D110
111,Optimal,52.80,8100,=D112 - D111
112,Optimal,42.55,8460,=D113 - D112
113,Optimal,37.45,8640,=D114 - D113
114,Optimal,26.98,9000,=D115 - D114
115,Optimal,41.27,9360,=D116 - D115
116,Optimal,40.72,9720,=D117 - D116
117,Optimal,36.34,10080,=D118 - D117
118,Optimal,39.11,10440,=D119 - D118
119,Optimal,45.69,10800,=D120 - D119
120,Optimal,39.14,11160,=D121 - D120
121,Optimal,39.70,11520,=D122 - D121
122,Optimal,45.80,11880,=D123 - D122
123,Optimal,53.34,12420,=D124 - D123
124,Optimal,52.95,12780,=D125 - D124
125,Optimal,48.17,13320,=D126 - D125
126,Optimal,63.97,13680,=D127 - D126
127,Optimal,46.23,14220,=D128 - D127
128,Optimal,59.00,14580,=D129 - D128
129,Optimal,58.73,15120,=D130 - D129
130,Optimal,61.89,15480,=D131 - D130
131,Optimal,58.89,16020,=D132 - D131
132,Optimal,62.63,16380,=D133 - D132
133,Optimal,53.55,16920,=D134 - D133
134,Optimal,59.45,17280,=D135 - D134
135,Optimal,54.30,17820,=D136 - D135
136,Optimal,47.58,18360,=D137 - D136
137,Optimal,58.27,18900,=D138 - D137
138,Optimal,60.63,19440,=D139 - D138
139,Optimal,58.91,19800,=D140 - D139
140,Optimal,49.50,20340,=D141 - D140
141,Optimal,57.97,20700,=D142 - D141
142,Optimal,48.69,21240,=D143 - D142
143,Optimal,37.22,21600,=D144 - D143
144,Optimal,30.83,22140,=D145 - D144
145,Optimal,35.09,22500,=D146 - D145
146,Optimal,30.91,23040,=D147 - D146
147,Optimal,45.66,23580,=D148 - D147
148,Optimal,43.33,24120,=D149 - D148
149,Optimal,49.06,24660,=D150 - D149
150,Optimal,36.80,25200,=D151 - D150
151,Optimal,36.94,25740,=D152 - D151
152,Optimal,48.28,26280,=D153 - D152
153,Optimal,41.47,26820,=D154 - D153
154,Optimal,34.89,27540,=D155 - D154
155,Optimal,34.92,28080,=D156 - D155
156,Optimal,27.53,28800,=D157 - D156
157,Optimal,55.47,29340,=D158 - D157
158,Optimal,32.97,30060,=D159 - D158
159,Optimal,41.75,30600,=D160 - D159
160,Optimal,33.91,31320,=D161 - D160
161,Optimal,25.31,32040,=D162 - D161
162,Optimal,22.34,32760,=D163 - D162
163,Optimal,23.22,33480,=D164 - D163
164,Optimal,24.97,34200,=D165 - D164
165,Optimal,23.05,34920,=D166 - D165
166,Optimal,19.83,35640,=D167 - D166
167,Optimal,26.09,36360,=D168 - D167
168,Optimal,26.39,37080,=D169 - D168
169,Optimal,24.00,37800,=D170 - D169
170,Optimal,21.34,38520,=D171 - D170
171,Optimal,36.63,39240,=D172 - D171
172,Optimal,37.94,40140,=D173 - D172
173,Optimal,42.02,40860,=D174 - D173
174,Optimal,39.30,41580,=D175 - D174
175,Optimal,33.20,42300,=D176 - D175
176,Optimal,45.00,43020,=D177 - D176
177,Optimal,28.97,43740,=D178 - D177
178,Optimal,37.39,44460,=D179 - D178
179,Optimal,36.45,45180,=D180 - D179
180,Optimal,28.80,45900,=D181 - D180
181,Optimal,37.55,46620,=D182 - D181
182,Optimal,30.61,47520,=D183 - D182
183,Optimal,37.30,48240,=D184 - D183
184,Optimal,30.53,49140,=D185 - D184
185,Optimal,39.94,49860,=D186 - D185
186,Optimal,32.61,50760,=D187 - D186
187,Optimal,27.48,51660,=D188 - D187
188,Optimal,26.86,52560,=D189 - D188
189,Optimal,18.78,53280,=D190 - D189
190,Optimal,26.33,54180,=D191 - D190
191,Optimal,26.25,55080,=D192 - D191
192,Optimal,23.11,55980,=D193 - D192
193,Optimal,23.98,56880,=D194 - D193
194,Optimal,22.67,57780,=D195 - D194
195,Optimal,25.78,58680,=D196 - D195
196,Optimal,22.97,59580,=D197 - D196
197,Optimal,26.22,60480,=D198 - D197
198,Optimal,21.53,61560,=D199 - D198
199,Optimal,30.17,62460,=D200 - D199
200,Optimal,19.63,63540,=D201 - D200
201,Optimal,25.53,64620,=D202 - D201
202,Optimal,22.09,65700,=D203 - D202
203,Optimal,31.19,66960,=D204 - D203
204,Optimal,24.36,68040,=D205 - D204
205,Optimal,25.30,69120,=D206 - D205
206,Optimal,31.08,70200,=D207 - D206
207,Optimal,29.09,71460,=D208 - D207
208,Optimal,34.78,72540,=D209 - D208
209,Optimal,19.75,73800,=D210 - D209
210,Optimal,27.53,74880,=D211 - D210
211,Optimal,26.28,76140,=D212 - D211
212,Optimal,23.95,77220,=D213 - D212
213,Optimal,31.44,78480,=D214 - D213
214,Optimal,28.16,79740,=D215 - D214
215,Optimal,28.25,81000,=D216 - D215
216,Optimal,24.77,82260,=D217 - D216
217,Optimal,24.91,83340,=D218 - D217
218,Optimal,24.44,84600,=D219 - D218
219,Optimal,20.06,85680,=D220 - D219
220,Optimal,23.06,86940,=D221 - D220
221,Optimal,18.97,88020,=D222 - D221
222,Optimal,15.88,89280,=D223 - D222
223,Optimal,14.61,90360,=D224 - D223
224,Optimal,9.30,91620,=D225 - D224
225,Optimal,8.89,92700,=D226 - D225
226,Optimal,8.22,93960,=D227 - D226
227,Optimal,5.91,95220,=D228 - D227
228,Optimal,5.89,96480,=D229 - D228
229,Optimal,4.75,97920,=D230 - D229
230,Optimal,5.52,99360,=D231 - D230
231,Optimal,3.81,100800,=D232 - D231
232,Optimal,5.33,102240,=D233 - D232
233,Optimal,4.72,103860,=D234 - D233
234,Optimal,9.13,105480,=D235 - D234
235,Optimal,9.83,107100,=D236 - D235
236,Optimal,12.44,108720,=D237 - D236
237,Optimal,9.34,110340,=D238 - D237
238,Optimal,9.48,111960,=D239 - D238
239,Optimal,12.13,113580,=D240 - D239
240,Optimal,8.30,115200,=D241 - D240
241,Optimal,8.63,116820,=D242 - D241
242,Optimal,7.17,118440,=D243 - D242
243,Optimal,7.36,120060,=D244 - D243
244,Optimal,9.16,121680,=D245 - D244
245,Optimal,9.56,123300,=D246 - D245
246,Optimal,21.22,124920,=D247 - D246
247,Optimal,32.45,126540,=D248 - D247
248,Optimal,22.56,128160,=D249 - D248
249,Optimal,21.17,129780,=D250 - D249
250,Optimal,18.77,131400,=D251 - D250
251,Optimal,14.08,133020,=D252 - D251
252,Optimal,12.80,134820,=D253 - D252
253,Optimal,10.80,136620,=D254 - D253
254,Optimal,16.39,138420,=D255 - D254
255,Optimal,7.27,140220,=D256 - D255
256,Optimal,6.45,142020,=D257 - D256
257,Optimal,1.64,143820,=D258 - D257
258,Optimal,1.84,145800,=D259 - D258
259,Optimal,0.36,147780,=D260 - D259
260,Optimal,0.31,149760,=D261 - D260
261,Optimal,0.31,151740,=D262 - D261
262,Optimal,0.31,153720,=D263 - D262
263,Optimal,0.23,155700,=D264 - D263
264,Optimal,0.30,157680,=D265 - D264
265,Optimal,0.25,159660,=D266 - D265
266,Optimal,0.27,161640,=D267 - D266
267,Optimal,0.27,163620,=D268 - D267
268,Optimal,0.31,165600,=D269 - D268
269,Optimal,0.20,167580,=D270 - D269
270,Optimal,0.31,169560,=D271 - D270
271,Optimal,0.19,171540,=D272 - D271
272,Optimal,0.25,173520,=D273 - D272
273,Optimal,0.47,175500,=D274 - D273
274,Optimal,0.17,177480,=D275 - D274
275,Optimal,0.08,179460,=D276 - D275
276,Optimal,0.13,181440,=D277 - D276
277,Optimal,0.19,183420,=D278 - D277
278,Optimal,0.17,185400,=D279 - D278
279,Optimal,0.17,187380,=D280 - D279
280,Optimal,0.16,189360,=D281 - D280
281,Optimal,0.05,191340,=D282 - D281
