N,Optimal/Feasible,Time,Risk,Marginal
116,Optimal,7.20,12844,=D117 - D116
117,Optimal,3.69,13168,=D118 - D117
118,Optimal,5.25,13492,=D119 - D118
119,Optimal,4.45,13816,=D120 - D119
120,Optimal,3.73,14140,=D121 - D120
121,Optimal,4.20,14464,=D122 - D121
122,Optimal,4.59,14788,=D123 - D122
123,Optimal,3.56,15112,=D124 - D123
124,Optimal,2.92,15442,=D125 - D124
125,Optimal,2.27,15772,=D126 - D125
126,Optimal,1.70,16110,=D127 - D126
127,Optimal,2.20,16448,=D128 - D127
128,Optimal,1.34,16786,=D129 - D128
129,Optimal,1.66,17124,=D130 - D129
130,Optimal,1.81,17462,=D131 - D130
131,Optimal,1.95,17800,=D132 - D131
132,Optimal,1.70,18138,=D133 - D132
133,Optimal,1.55,18476,=D134 - D133
134,Optimal,0.48,18814,=D135 - D134
135,Optimal,0.53,19152,=D136 - D135
136,Optimal,0.11,19490,=D137 - D136
137,Optimal,0.06,19840,=D138 - D137
138,Optimal,0.11,20190,=D139 - D138
139,Optimal,0.11,20554,=D140 - D139
140,Optimal,0.13,20918,=D141 - D140
141,Optimal,0.11,21282,=D142 - D141
142,Optimal,0.11,21646,=D143 - D142
143,Optimal,0.13,22010,=D144 - D143
144,Optimal,0.14,22374,=D145 - D144
145,Optimal,0.13,22738,=D146 - D145
146,Optimal,0.05,23102,=D147 - D146
147,Optimal,0.09,23466,=D148 - D147
148,Optimal,0.06,23830,=D149 - D148
149,Optimal,0.02,24194,=D150 - D149
