N,Optimal/Feasible,Time,Risk,Marginal
162,Optimal,45.44,4994,=D163 - D162
163,Optimal,44.58,5196,=D164 - D163
164,Optimal,37.06,5404,=D165 - D164
165,Optimal,39.09,5612,=D166 - D165
166,Optimal,38.52,5848,=D167 - D166
167,Optimal,35.09,6096,=D168 - D167
168,Optimal,34.59,6344,=D169 - D168
169,Optimal,33.75,6592,=D170 - D169
170,Optimal,35.47,6840,=D171 - D170
171,Optimal,30.84,7088,=D172 - D171
172,Optimal,34.52,7336,=D173 - D172
173,Optimal,35.11,7584,=D174 - D173
174,Optimal,36.55,7848,=D175 - D174
175,Optimal,37.33,8120,=D176 - D175
176,Optimal,36.95,8392,=D177 - D176
177,Optimal,47.11,8672,=D178 - D177
178,Optimal,47.02,8952,=D179 - D178
179,Optimal,40.31,9232,=D180 - D179
180,Optimal,55.13,9524,=D181 - D180
181,Optimal,59.39,9816,=D182 - D181
182,Optimal,53.97,10108,=D183 - D182
183,Optimal,57.91,10400,=D184 - D183
184,Optimal,59.02,10692,=D185 - D184
185,Optimal,58.84,10984,=D186 - D185
186,Optimal,53.55,11276,=D187 - D186
187,Optimal,68.14,11568,=D188 - D187
188,Optimal,55.27,11860,=D189 - D188
189,Optimal,60.44,12152,=D190 - D189
190,Optimal,52.64,12444,=D191 - D190
191,Optimal,45.58,12736,=D192 - D191
192,Optimal,48.64,13028,=D193 - D192
193,Optimal,48.09,13320,=D194 - D193
194,Optimal,55.61,13612,=D195 - D194
195,Optimal,44.23,13904,=D196 - D195
196,Optimal,48.81,14196,=D197 - D196
197,Optimal,48.69,14488,=D198 - D197
198,Optimal,42.95,14780,=D199 - D198
199,Optimal,57.02,15072,=D200 - D199
200,Optimal,54.14,15364,=D201 - D200
201,Optimal,48.14,15656,=D202 - D201
202,Optimal,55.86,15948,=D203 - D202
203,Optimal,33.75,16240,=D204 - D203
204,Optimal,59.44,16572,=D205 - D204
205,Optimal,54.42,16904,=D206 - D205
206,Optimal,54.81,17236,=D207 - D206
207,Optimal,62.05,17568,=D208 - D207
208,Optimal,67.34,17900,=D209 - D208
209,Optimal,68.34,18232,=D210 - D209
210,Optimal,73.81,18564,=D211 - D210
211,Optimal,78.38,18896,=D212 - D211
212,Optimal,79.31,19228,=D213 - D212
213,Optimal,77.56,19560,=D214 - D213
214,Optimal,71.30,19892,=D215 - D214
215,Optimal,84.52,20224,=D216 - D215
216,Optimal,80.56,20556,=D217 - D216
217,Optimal,67.47,20888,=D218 - D217
218,Optimal,77.23,21220,=D219 - D218
219,Optimal,81.05,21552,=D220 - D219
220,Optimal,76.09,21884,=D221 - D220
221,Optimal,81.91,22216,=D222 - D221
222,Optimal,80.56,22548,=D223 - D222
223,Optimal,80.33,22880,=D224 - D223
224,Optimal,77.73,23212,=D225 - D224
225,Optimal,69.38,23544,=D226 - D225
226,Optimal,80.77,23878,=D227 - D226
227,Optimal,70.95,24212,=D228 - D227
228,Optimal,66.98,24552,=D229 - D228
229,Optimal,70.08,24900,=D230 - D229
230,Optimal,68.69,25248,=D231 - D230
231,Optimal,76.03,25596,=D232 - D231
232,Optimal,64.48,25944,=D233 - D232
233,Optimal,66.50,26292,=D234 - D233
234,Optimal,76.84,26640,=D235 - D234
235,Optimal,63.66,26988,=D236 - D235
236,Optimal,59.48,27336,=D237 - D236
237,Optimal,63.41,27684,=D238 - D237
238,Optimal,59.00,28032,=D239 - D238
239,Optimal,55.27,28380,=D240 - D239
240,Optimal,72.34,28728,=D241 - D240
241,Optimal,46.48,29076,=D242 - D241
242,Optimal,55.00,29424,=D243 - D242
243,Optimal,52.77,29772,=D244 - D243
244,Optimal,58.58,30120,=D245 - D244
245,Optimal,47.42,30468,=D246 - D245
246,Optimal,40.41,30816,=D247 - D246
247,Optimal,41.50,31164,=D248 - D247
248,Optimal,28.25,31512,=D249 - D248
249,Optimal,30.47,31860,=D250 - D249
250,Optimal,21.88,32208,=D251 - D250
251,Optimal,19.50,32556,=D252 - D251
252,Optimal,15.88,32912,=D253 - D252
253,Optimal,14.89,33276,=D254 - D253
254,Optimal,11.91,33648,=D255 - D254
255,Optimal,13.98,34020,=D256 - D255
256,Optimal,10.44,34392,=D257 - D256
257,Optimal,12.28,34764,=D258 - D257
258,Optimal,8.36,35136,=D259 - D258
259,Optimal,6.31,35508,=D260 - D259
260,Optimal,7.86,35880,=D261 - D260
261,Optimal,9.92,36252,=D262 - D261
262,Optimal,11.27,36624,=D263 - D262
263,Optimal,26.44,36996,=D264 - D263
264,Optimal,5.48,37368,=D265 - D264
265,Optimal,15.50,37748,=D266 - D265
266,Optimal,5.50,38128,=D267 - D266
267,Optimal,16.50,38508,=D268 - D267
268,Optimal,17.19,38888,=D269 - D268
269,Optimal,4.78,39268,=D270 - D269
270,Optimal,9.91,39648,=D271 - D270
271,Optimal,17.89,40028,=D272 - D271
272,Optimal,18.70,40408,=D273 - D272
273,Optimal,7.97,40788,=D274 - D273
274,Optimal,4.75,41168,=D275 - D274
275,Optimal,1.47,41548,=D276 - D275
276,Optimal,0.25,41928,=D277 - D276
277,Optimal,0.27,42324,=D278 - D277
278,Optimal,0.27,42736,=D279 - D278
279,Optimal,0.27,43148,=D280 - D279
280,Optimal,0.23,43560,=D281 - D280
281,Optimal,0.27,43972,=D282 - D281
282,Optimal,0.22,44384,=D283 - D282
283,Optimal,0.17,44796,=D284 - D283
284,Optimal,0.19,45208,=D285 - D284
285,Optimal,0.22,45620,=D286 - D285
286,Optimal,0.17,46032,=D287 - D286
287,Optimal,0.25,46444,=D288 - D287
288,Optimal,0.03,46856,=D289 - D288
